hotttness,familiarity,danceability,duration,energy,loudness,year,tempo,analysis_rate,end_of_fade_in,key,key_confidence,mode,mode_confidence,start_of_fade_out,time_signature,time_signature_conf,track_id
0.323634923,0.448026304,0,135.88853,0,-22.153,0,127.443,22050,0.688,7,0.426,0,0.532,128.453,1,0.677,TRBFOLR12903CBE719
0.412528052,0.576568766,0,145.08363,0,-9.098,2007,108.888,22050,2.757,3,0.067,0,0.475,133.555,5,1,TRBFKOK128F42662E6
0.327239606,0.42429413,0,201.97832,0,-10.015,0,104.358,22050,0.153,0,0.523,1,0.537,197.097,4,0.423,TRBFKNY128F92E0FF2
0.377593082,0.713274972,0,316.76036,0,-11.76,1992,98.406,22050,0,11,0.337,1,0.378,297.302,3,0.752,TRBFKHT128F427215E
0.45222994,0.616263882,0,163.10812,0,-5.347,0,63.198,22050,0.299,4,0.574,0,0.478,155.939,5,0.308,TRBFKSL128F934AF61
0.550422825,0.84219335,0,146.46812,0,-5.497,2000,126.154,22050,0.326,2,0,1,0,139.517,4,0,TRBFKMN128F4286D1B
0.40658168,0.526515278,0,311.95383,0,-7.487,0,140.085,22050,0.357,1,0.323,1,0.485,300.751,3,0.642,TRBFKAT12903CA42E2
0.296823951,0.34173223,0,265.01179,0,-12.437,0,110.837,22050,0.339,9,0.742,1,0.586,251.135,4,0,TRBFKNM128F425E89C
0.650665868,0.794331284,0,91.32363,0,-9.558,2001,157.992,22050,0,9,0.523,0,0.316,87.626,4,0.249,TRBFKVH128F4262579
0.399377232,0.614282262,0,230.5824,0,-5.79,2008,147.99,22050,0.328,6,0.42,0,0.482,223.951,4,0.643,TRBFKON128F4296A52
0.186141643,0.413647596,0,413.51791,0,-7.801,0,125.997,22050,0.201,11,0.03,0,0.16,411.225,4,0.429,TRBFCKU12903D0054F
0,0.335452134,0,182.22975,0,-9.156,0,148.024,22050,0.345,7,0.694,1,0.596,182.23,4,0.149,TRBFCPS12903CEEB26
0.257515403,0.38090588,0,1266.41587,0,-8.473,0,89.467,22050,0.258,7,0.523,1,0.411,1264.077,7,0.502,TRBFCJQ128F427086F
0.512455643,0.806364125,0,72.4371,0,-11.576,2008,167.018,22050,0,3,0.159,0,0.576,68.261,4,0.789,TRBFCKI128F4250666
0.273891009,0.446648938,0,304.84853,0,-7.486,0,129.699,22050,0,9,0.271,1,0.427,299.706,4,0.333,TRBFCKE12903CFA9DB
0.342765219,0.495819329,0,293.40689,0,-4.994,0,179.004,22050,0.316,1,0,1,0.04,289.332,4,0.259,TRBFCVQ128F93240DC
0.409518728,0.622030972,0,126.17098,0,-6.551,2005,88.053,22050,0.282,6,0.22,1,0.258,119.211,4,0.678,TRBFCZL128F42915B0
0.395280457,0.653955381,0,164.85832,0,-5.239,0,58.407,22050,0,2,0.574,1,0.58,157.304,4,0.628,TRBFCWN128F92D5E03
0.226718364,0.356990698,0,160.20853,0,-10.261,0,98.612,22050,0.264,9,0.828,1,0.753,155.045,4,0,TRBFCWC128F1484CF0
0.609481161,0.63105032,0,223.76444,0,-2.839,2005,185.012,22050,0.113,8,0.673,1,0.638,221.048,4,0,TRBFCSV128F92EF7B9
0.372894174,0.631081284,0,109.26975,0,-11.286,0,139.02,22050,2.154,1,0.01,1,0.364,109.27,4,0.632,TRBFCKD128F92E87E2
0.216630259,0.366884725,0,447.58159,0,-7.596,0,85.915,22050,0.218,7,0.277,1,0.27,447.582,3,1,TRBFYPH12903CF00EA
0.368550448,0.588726635,0,223.13751,0,-6.752,0,120.833,22050,1.605,2,0.805,1,0.729,216.056,4,0.66,TRBFYJT128F9346CA4
0.372307463,0.688040857,0,389.61587,0,-7.915,2004,139.991,22050,0.392,11,0.867,0,0.562,383.158,1,0.098,TRBFYFA128F14A0E53
0.463673869,0.730265183,0,143.0722,0,-11.341,0,134.132,22050,0,5,0.457,1,0.522,137.932,4,0.542,TRBFYQM12903CA9186
0.305093197,0.548674175,0,198.26893,0,-5.428,2005,84.913,22050,0,6,0,0,0.221,195.454,4,0.474,TRBFYZQ128F932CC82
0.502974636,0.698452539,0,266.05669,0,-10.762,1982,153.264,22050,0,11,1,0,1,253.527,4,0,TRBFYJE128F14A8ABF
0.379222861,0.510993042,0,183.97995,0,-9.689,2007,58.165,22050,2.728,10,0.005,0,0.14,181.563,4,0.604,TRBFYIZ128EF34C3C7
0.504855154,0.704994472,0,265.24689,0,-8.387,2000,131.458,22050,0.451,9,0.936,1,0.742,256.023,3,0.547,TRBFYKT128F428AFF7
0.264351373,0.294677922,0,275.82649,0,-24.991,0,32.239,22050,0.81,8,0.578,0,0.64,263.355,1,0,TRBFYXK128F92F2B56
0.297404803,0.396817844,0,425.19465,0,-8.091,0,171.991,22050,0.299,7,1,1,0.876,421.483,4,0.449,TRBFYQS128F92E83A0
0.338992803,0.408850475,0,206.31465,0,-6.447,0,140.076,22050,0.531,2,0.541,0,0.422,197.822,4,0.409,TRBFYPB128F9340C24
0.458987258,0.690492032,0,21.39383,0,-30.249,1998,102.841,22050,0.171,5,0.539,1,0.342,21.394,3,0.681,TRBFPZP128F4260621
0.329391949,0.462996094,0,154.30485,0,-11.301,2002,179.081,22050,0.206,9,0.71,1,0.609,148.712,1,0,TRBFPRF128F92FB507
0.39301573,0.627185249,0,645.38077,0,-12.793,2000,120.36,22050,11.389,9,0.494,0,0.446,630.886,4,0.803,TRBFPRL128F14569B9
0.464186402,0.755566398,0,181.73342,0,-11.472,0,157.788,22050,0.178,7,0.555,1,0.757,171.404,4,0.678,TRBFPCL128F1481F2A
0.516234384,0.687478318,0,285.83138,0,-4.035,0,144.987,22050,3.5,9,0,0,0.165,278.076,4,0,TRBFPEP128F14ADD52
0.378969801,0.662670206,0,185.86077,0,-14.344,1971,175.711,22050,2.293,2,0.771,1,0.658,175.961,4,0,TRBFPVQ128F428B0D2
0.240253564,0.287653411,0,265.61261,0,-8.559,0,123.768,22050,0.142,10,0.307,1,0.21,259.059,3,0.298,TRBFPMP12903CAF2C3
0.468032528,0.622079647,0,271.882,0,-5.981,0,154.753,22050,0,1,0.355,1,0.29,271.882,4,0.161,TRBFPJD128F933B5C3
0.359706047,0.579089449,0,209.29261,0,-4.95,0,142.956,22050,0,11,0.627,1,0.529,205.787,4,0.472,TRBFPRL128F9316B53
0.345174319,0.534392294,0,374.49098,0,-12.101,0,142.839,22050,0.3,9,0.522,1,0.396,374.491,1,0,TRBFPNE128F92E40CB
0.350749839,0.510243089,0,237.16526,0,-22.258,1993,165.168,22050,0.351,5,0.621,0,0.499,225.768,3,0.862,TRBFPYV128F421FA78
0,0.249169263,0,186.22649,0,-5.105,0,155.726,22050,2.194,4,0.596,1,0.602,175.607,4,0,TRBFPMG128F148F505
0,0.460250922,0,330.37016,0,-8.259,0,147.002,22050,2.583,11,0.715,0,0.644,322.235,4,0,TRBFHSA128F4286685
0.540157744,0.752318643,0,355.73506,0,-9.306,1986,113.142,22050,2.74,5,0.241,1,0.267,342.808,4,0.983,TRBFHSR128F1472A36
0.404798068,0.63752105,0,187.03628,0,-19.27,1991,70.746,22050,0.206,10,0.052,1,0.342,181.133,1,0,TRBFHRA128F424D28A
0.357329042,0.481627065,0,161.38404,0,-6.72,0,155.127,22050,0,0,0.323,1,0.442,151.104,4,0.61,TRBFHBZ128F9339BA6
0.382591638,0.548180093,0,345.70404,0,-22.715,0,45.199,22050,0.142,4,0.472,1,0.432,340.822,4,0,TRBFHFG128F930B5F9
0.473636665,0.583989842,0,424.22812,0,-16.6,1986,125.038,22050,2.386,1,0.87,1,0.758,416.386,4,1,TRBFHCP128F4265101
0.327543813,0.374553436,0,298.89261,0,-15.102,2004,99.958,22050,0,10,0.35,1,0.412,293.326,4,0.741,TRBFHUS128F932F7BE
0.362174491,0.559263502,0,222.14485,0,-14.736,1969,96.645,22050,0,2,0.759,1,0.682,206.443,4,0.754,TRBFHZG128F9310D3C
0.487202995,0.606011003,0,302.36689,0,-8.004,2000,150.117,22050,0,5,0.664,1,0.562,297.152,4,0.408,TRBFHQG128F93092E5
0.309474957,0.513081378,0,212.89751,0,-6.117,0,118.026,22050,0.2,0,0,1,0,212.898,4,1,TRBFHGB128F92EE3FF
0.424940331,0.731822219,0,184.78975,0,-10.939,1988,149.981,22050,0.386,2,1,1,0.886,180.814,7,0.158,TRBFHWD128F148D15D
0.355008769,0.491050168,0,489.58649,0,-14.66,0,97.014,22050,0,6,0.417,0,0.455,456.22,4,0.578,TRBFHYL12903CB0652
0.430897609,0.567510986,0,251.61098,0,-13.573,1990,90.011,22050,6.153,9,0.578,1,0.606,233.006,4,0.751,TRBFQHY128F4242356
0.317752813,0.442750079,0,291.02975,0,-11.178,0,141.175,22050,0,1,0.134,1,0.449,276.521,4,0.749,TRBFQZS12903CC9965
0.524378988,0.844039532,0,188.55138,0,-5.032,2009,146.141,22050,0,11,1,1,0.762,177.975,1,0,TRBFQTF128F933EDCA
0.347217816,0.544507989,0,214.49098,0,-15.632,0,110.599,22050,0,1,0.047,0,0.398,206.303,4,0.171,TRBFQOC128F9313B77
0.371237574,0.428300267,0,178.36363,0,-10.576,0,186.423,22050,0.363,3,0.093,1,0.39,170.905,7,0.189,TRBFQMK128F92FF85E
0.338414818,0.411421048,0,119.64036,0,-12.12,1988,140.638,22050,0,5,0.723,1,0.492,108.147,1,0,TRBFQII128F930D519
0.26413278,0.310852411,0,77.21751,0,-10.447,0,151.215,22050,0,1,0.785,1,0.558,71.639,7,0.685,TRBFQGP128F42948DA
0.633409776,0.812319577,0,432.90077,0,-9.173,0,85.351,22050,0,11,0.717,0,0.527,419.503,1,1,TRBFQPI128F4280CDA
0.546383748,0.832757431,0,209.05751,0,-3.08,2006,110.016,22050,0,7,0.115,1,0.485,206.582,4,0.981,TRBFQQY128F4249C56
0.524378988,0.844039532,0,99.00363,0,-6.459,2003,106.065,22050,0,1,0.231,1,0,99.004,1,0,TRBFRMV128F42214A6
0.307366234,0.439663711,0,260.51873,0,-8.013,1992,142.26,22050,5.468,0,0.609,1,0.533,256.946,4,0.559,TRBFRZI128F427E827
0.554633231,0.811825982,0,251.68934,0,-4.237,0,85.015,22050,0.13,2,0,1,0.23,247.989,4,1,TRBFRNE128F42368B1
0,0.316384711,0,147.98322,0,-4.762,0,139.878,22050,0.34,2,0.626,1,0.612,132.841,4,0,TRBFRNS128F4274F9A
0.398373123,0.475721567,0,152.37179,0,-16.709,0,98.508,22050,0,0,0.906,1,0.781,138.501,1,0,TRBFRQJ128F4261793
0.326816074,0.510577268,0,116.58404,0,-14.223,0,87.46,22050,4.702,6,0.097,1,0.362,116.584,7,0.589,TRBFRNA128F4263D74
0.257949737,0.191373661,0,125.93587,0,-20.868,0,135.759,22050,0,9,0.442,1,0.363,118.19,1,0,TRBFRPF128F423F642
0.364384924,0.58547954,0,266.29179,0,-12.623,1994,97.007,22050,0,8,0.125,1,0.448,266.292,4,0.352,TRBFRYS128F1468FA5
0.313119744,0.505237311,0,508.02893,0,-25.698,0,90.19,22050,0.148,3,0.118,1,0.336,470.285,1,0.337,TRBFRYD128F425E521
0.539644312,0.809828092,0,231.49669,0,-5.349,2001,176.83,22050,0,8,0,0,0,227.451,3,1,TRBFRZX128F9341EAE
0.343281882,0.449323615,0,210.75546,0,-18.261,1992,157.968,22050,0.143,7,0.643,1,0.758,188.999,4,0.701,TRBFRPH128F42593D2
0.299392787,0.432074796,0,290.16771,0,-7.06,0,174.33,22050,0,0,0.439,1,0.437,286.668,1,0,TRBFRNX128F9306093
0.554564302,0.843322339,0,125.28281,0,-4.285,1996,133.05,22050,0,2,0.635,1,0.534,125.283,1,0,TRBFRFR128E0781C86
0.508558252,0.648722656,0,295.36608,0,-4.707,0,120.18,22050,0.334,9,0.664,1,0.398,281.124,4,1,TRBFICL12903C9CE02
0.293534925,0.346388684,0,564.37506,0,-6.709,0,137.971,22050,14.211,1,0.629,1,0.858,559.247,4,0.615,TRBFIHF12903CF0573
0.517328584,0.82785377,0,99.49995,0,-5.301,1997,228.637,22050,0.27,7,0.391,1,0.601,99.5,1,0,TRBFIHG128F4289CF9
0.408091819,0.686720834,0,231.99302,0,-11.573,0,111.418,22050,0.177,10,0.189,1,0.48,220.793,3,1,TRBFISG128F1473A72
0.464518005,0.772958317,0,270.13179,0,-3.225,2008,126.182,22050,6.177,11,0.189,0,0.089,265.747,3,0.979,TRBFIUJ12903CFEB7C
0.360200448,0.553637086,0,329.01179,0,-22.184,1995,107.709,22050,20.016,8,0.05,0,0.251,322.577,4,1,TRBFIBL128F423AC68
0.382246363,0.516618213,0,248.58077,0,-6.3,0,163.992,22050,0.131,10,0.864,0,0.694,243.746,4,0.726,TRBFIYC128F93373FE
0.590449277,0.851073009,0,164.54485,0,-10.897,2003,148.045,22050,0,6,0.195,1,0.501,154.912,4,0,TRBFIAK128E07823AA
0,0.043871817,0,297.06404,0,-9.633,0,96.621,22050,0,9,0.873,1,0.848,287.922,4,1,TRBFZVG128F424770A
0.31267856,0.410912881,0,234.05669,0,-9.464,0,115.231,22050,0.156,2,0.463,0,0.378,234.057,3,1,TRBFZRR12903CE48D1
0.403682949,0.505378203,0,203.44118,0,-12.293,0,182.542,22050,0.15,2,0.403,0,0.483,200.87,4,0,TRBFZRF128F92DCD89
0,0.536655656,0,294.13832,0,-4.603,2001,93.328,22050,0,1,0.527,1,0.384,288.322,4,1,TRBFZRA128F427030C
0.256803369,0.492253132,0,258.5073,0,-7.963,0,90.027,22050,0.16,0,0.763,1,0.677,249.208,4,0.528,TRBFZPR128F145EAB9
0.323017197,0.507009974,0,194.63791,0,-12.828,0,120.538,22050,2.159,0,0.497,1,0.348,186.427,4,0.637,TRBFZCS128F4244983
0.4260093,0.595645308,0,225.54077,0,-5.75,2008,160.022,22050,0,4,0.78,1,0.457,218.622,4,0.291,TRBFZMK12903D0E7BE
0.26803784,0.435889847,0,121.57342,0,-8.37,0,132.368,22050,0.194,9,0,0,0.221,113.888,4,0.397,TRBFZTR12903D0255C
0.25800158,0.332737733,0,276.40118,0,-9.75,0,168.069,22050,0.165,8,0.347,1,0.399,262.438,4,0.707,TRBFZEO128F425AFAA
0.314882184,0.50039601,0,221.72689,0,-8.168,0,119.446,22050,0.316,0,0.735,1,0.682,219.133,4,0.904,TRBBNIV12903CD4755
0,0.528653456,0,250.48771,0,-8.214,0,82.98,22050,0.224,2,0.663,0,0.463,234.051,1,0,TRBBNKD128F92F251E
0.426892681,0.598726841,0,245.81179,0,-7.92,1999,151.528,22050,0,8,0.626,1,0.794,237.401,4,0.899,TRBBNML12903CBD2B3
0.306090644,0.441736297,0,185.28608,0,-10.777,0,105.217,22050,0.171,10,0.715,1,0.818,180.013,4,1,TRBBNCR128F930B340
0.400211298,0.623696863,0,193.90649,0,-9.984,1995,88.58,22050,0.421,7,0.005,1,0.23,181.255,4,0,TRBBNTP128F92D934C
0.427015343,0.477963014,0,217.88689,0,-7.29,0,104.035,22050,2.467,11,0.449,1,0.416,209.589,4,0.999,TRBBNDS12903CBF924
0.424791236,0.629463245,0,209.29261,0,-8.839,0,171.597,22050,0,0,0.657,1,0.551,200.139,4,0.766,TRBBNPX12903CA5375
0,0.424757705,0,217.10322,0,-6.898,0,103.015,22050,0,11,0.551,0,0.205,217.103,4,0.895,TRBBNCE128F4295D5E
0.498668875,0.693009204,0,478.45832,0,-13.27,1994,87.982,22050,0.909,9,0.485,0,0.437,470.407,4,1,TRBBNHZ128F423E599
0.279743591,0.46143965,0,286.77179,0,-10.224,0,179.999,22050,0.212,7,0.619,0,0.736,283.905,4,0.807,TRBBNNS128F931C83D
0.334252474,0.461741493,0,194.87302,0,-11.906,0,128.544,22050,0.369,2,0.09,1,0.429,194.873,4,0.147,TRBBNGV128F147EAFC
0.354619058,0.430172046,0,220.26404,0,-7.152,1995,137.296,22050,0,2,0.795,1,0.81,211.006,4,0,TRBBNRP128F92EDD9D
0.438168226,0.610427725,0,138.86649,0,-16.059,2005,104.284,22050,0,9,0.481,1,0.509,138.866,4,0,TRBBWCP128F935F6DB
0.345241137,0.595660905,0,346.51383,0,-5.802,2007,88.344,22050,0.235,7,0.18,1,0.298,328.771,5,0.307,TRBBWNS128F426F760
0.305849744,0.284220404,0,920.76363,0,-16.676,0,134.028,22050,5.416,6,0.608,0,0.683,854.361,3,0.345,TRBBWKS128F424E84A
0.363050247,0.510259829,0,203.93751,0,-19.454,0,98.442,22050,0,2,0.751,1,0.881,197.985,4,0.672,TRBBWKF128F934E709
0.373749549,0.622684167,0,243.17342,0,-11.996,2007,160.089,22050,3.901,8,0.042,1,0.242,230.876,4,0.484,TRBBWIP128F4287400
0.825639111,0.843526543,0,142.23628,0,-14.05,1981,94.838,22050,0,9,0.756,0,0.659,133.596,4,0.536,TRBBWDJ128F42595D5
0,0.048852903,0,237.16526,0,-6.177,0,142.978,22050,0,7,0.444,1,0.429,222.047,4,0.243,TRBBWSE128F9313963
0.341265841,0.629732489,0,834.24608,0,-22.875,0,199.792,22050,0,0,0.221,1,0.402,834.246,7,0.667,TRBBFTS12903CDC3D9
0.378387398,0.478083521,0,91.21914,0,-26.631,2002,131.487,22050,0.444,8,0.053,0,0.397,78.541,4,0.016,TRBBFLM128F14AD269
0.333851528,0.46477944,0,131.3171,0,-8.278,0,100.266,22050,0,7,0.829,1,0.637,124.894,4,1,TRBBFFE128F9347D66
0.4181931,0.751040126,0,484.10077,0,-13.383,1998,186.12,22050,0,8,0.507,0,0.441,484.101,3,0.599,TRBBFHG128F932B9D6
0.217993638,0.314412069,0,154.06975,0,-10.418,2001,107.411,22050,0.421,7,0.488,1,0.494,147.627,4,0.672,TRBBFMN128F421AF38
0.410053623,0.662250484,0,86.88281,0,-8.834,1997,161.737,22050,0,7,0.442,1,0.347,86.883,4,1,TRBBFOT12903CBCB4F
0.313211945,0.529961216,0,327.26159,0,-8.858,0,159.673,22050,5.509,10,0.6,1,0.64,304.663,4,0.233,TRBBFBZ128F42493ED
0.401144741,0.574300068,0,187.16689,0,-17.389,1991,80.16,22050,3.094,1,0,1,0,178.91,4,0.018,TRBBFRR128F426CD17
0.25706292,0.341513855,0,156.83873,0,-14.627,0,104.272,22050,0,7,0.027,1,0.391,153.461,4,0.105,TRBBFUA128F933AB95
0.379651219,0.540750151,0,151.09179,0,-15.854,1959,81.832,22050,0.177,9,0.624,1,0.58,145.99,3,0.898,TRBBSFL128F931798C
0,0.336970428,0,224.07791,0,-5.554,0,109.08,22050,0.194,0,0.586,0,0.548,221.298,4,0.855,TRBBSSU128F4265E16
0.311559176,0.439907658,0,745.40363,0,-13.297,0,107.983,22050,0,7,0.687,1,0.448,671.631,4,1,TRBBSKC128F1496C4E
0.372393097,0.525475742,0,248.63302,0,-31.346,0,134.538,22050,2.049,5,0.4,0,0.56,229.076,3,0.356,TRBBSXW12903CEB61D
0.566622888,0.93796475,0,214.33424,0,-4.469,2008,160.109,22050,0.119,2,0.439,1,0.524,208.538,4,0.47,TRBBSGI128F9309855
0.342652377,0.502389764,0,414.24934,0,-8.164,1996,106.821,22050,0.288,6,0.005,1,0,401.026,5,1,TRBBSBF128F14687A4
0.341981736,0.477467037,0,239.90812,0,-13.805,0,137.002,22050,3.164,7,0.722,1,0.633,230.801,4,0.075,TRBBSZN128F930E4E7
0.132312763,0.438177936,0,468.00934,0,-8.214,0,130.004,22050,0,9,0.393,0,0.347,443.466,4,0,TRBBXLS128F9323D9B
0.653512933,0.705205403,0,199.83628,0,-11.949,2009,96.002,22050,0,6,0.191,1,0.365,187.751,4,0.731,TRBBXGU12903CCC870
0.787005469,0.934935267,0,301.19138,0,-7.488,1997,95.929,22050,2.606,5,0.573,0,0.6,288.729,4,1,TRBBXSE128F42798F6
0,0.453912533,0,174.81098,0,-6.505,0,86.686,22050,0.096,0,0.455,1,0.596,167.77,4,0.596,TRBBXPL128F9321D39
0.4104772,0.656759788,0,200.9073,0,-13.613,1979,127.463,22050,0,4,0.152,1,0.214,200.907,4,0.64,TRBBXEG128F424EC2C
0.413772173,0.546346469,0,226.37669,0,-12.175,0,169.898,22050,9.886,4,0.617,0,0.578,222.726,4,0,TRBBXWG128F148B444
0.417413024,0.614261764,0,264.6722,0,-3.779,2007,147.91,22050,0,10,0.273,0,0.301,264.672,1,0,TRBBXML128F4256DFF
0.28222148,0.485883206,0,246.96118,0,-15.02,0,97.065,22050,0.067,9,0.088,0,0.101,240.344,1,0.599,TRBBXXC128F427044F
0.369884223,0.481334748,0,186.8273,0,-16.508,0,96.616,22050,0.381,1,1,1,0.919,174.904,4,0.294,TRBBXWQ128F93418EB
0.491828704,0.679519208,0,203.54567,0,-16.487,2003,95.543,22050,0.421,11,0.149,0,0.328,193.329,1,0.679,TRBBXTY128F427EA62
0.292662773,0.581475219,0,216.58077,0,-7.91,2009,121.687,22050,0.154,2,0.449,1,0.575,208.138,4,0.654,TRBBXLI128F931BC58
0.359185993,0.601069052,0,168.30649,0,-7.207,0,149.527,22050,0.444,11,0.576,1,0.602,151.069,4,0.177,TRBBXMC128F422C330
0.360744984,0.45660506,0,436.53179,0,-20.523,0,112.706,22050,2.397,2,0.814,1,0.789,421.825,3,1,TRBBMVE128F92DA833
0.843380274,0.905477001,0,181.52444,0,-5.622,2002,145.999,22050,0.304,10,0.476,0,0.521,176.135,4,0.593,TRBBMQN128EF35F995
0.553566172,0.709010525,0,332.06812,0,-7.107,1992,122.483,22050,0.374,8,0.769,1,0.617,327.378,4,0.68,TRBBMXI128F428CCD1
0.257381628,0.661766091,0,193.56689,0,-5.24,1988,132.167,22050,0.443,0,0.551,1,0.372,187.623,4,0.765,TRBBMPH128F1469775
0.363610865,0.477387134,0,322.29832,0,-15.734,0,110.034,22050,4.389,2,0.836,1,0.649,316.134,3,0.904,TRBBMIR128F933DF44
0.132384138,0.326699728,0,118.5171,0,-14.523,0,148.294,22050,0.323,7,0,1,0,112.071,4,0.479,TRBBMQO128F425559F
0.333108829,0.407997239,0,227.082,0,-25.613,0,131.917,22050,0.549,7,0.436,0,0.598,227.082,3,0.513,TRBBMAM128F4290E48
0.316692162,0.515044056,0,405.41995,0,-4.811,1999,130.402,22050,0.16,6,0.628,0,0.622,398.292,4,0.222,TRBBMAL128F146B288
0.360168091,0.476657191,0,227.00363,0,-3.861,0,86.09,22050,0,5,0,0,0.044,221.785,3,0.959,TRBBMTZ128F4260C61
0.387496801,0.568171929,0,206.57587,0,-15.794,0,186.23,22050,0,9,0.289,0,0.312,206.576,4,0.857,TRBBMLR128F1466822
0.433721034,0.305177829,0,54.15138,0,-18.446,0,78.437,22050,0,2,0.288,1,0.36,54.151,1,0.913,TRBBMYD12903CC2638
0.384230563,0.641354081,0,281.05098,0,-12.032,0,114.595,22050,3.175,0,0.687,1,0.532,269.206,4,0,TRBBMXP128F9325219
0.405618982,0.644519692,0,280.08444,0,-6.707,2010,120.072,22050,0,2,0.211,1,0.495,271.621,5,0.436,TRBBMDA12903CB688E
0.355378552,0.418517721,0,156.57751,0,-9.242,0,101.295,22050,3.291,1,0.794,1,0.661,139.72,3,0.871,TRBBMTJ128F1477785
0.51928812,0.692344531,0,207.62077,0,-5.668,1988,127.597,22050,0.287,4,0.252,1,0.359,207.621,4,0.822,TRBBMHE128EF341D09
0.404566538,0.520757635,0,159.60771,0,-9.079,1972,124.714,22050,0.34,5,0.067,1,0.569,159.608,4,0.355,TRBBMIF12903CA1EB0
0.550422825,0.84219335,0,188.08118,0,-4.905,0,139.115,22050,0.067,5,0.073,0,0.432,188.081,4,0,TRBBUOJ128F92FC6F2
0.415408952,0.588781959,0,147.43465,0,-3.124,2005,93.033,22050,0.496,10,0.005,1,0.18,142.994,4,0.632,TRBBULA128F146E122
0.464736061,0.70382389,0,277.55057,0,-8.525,2006,87.468,22050,0,11,0.015,0,0.336,274.146,5,1,TRBBUPS12903CFC938
0.655283798,0.915823253,0,277.99465,0,-3.629,2008,127.999,22050,0.438,10,0.334,0,0.333,268.22,4,0,TRBBUHZ128F428F001
0.375362434,0.545866609,0,397.5571,0,-8.74,1991,107.022,22050,0.34,6,0.042,1,0.529,394.356,4,1,TRBBUCK128F42AFAD6
0.54000775,0.663995716,0,242.75546,0,-8.649,0,193.919,22050,5.515,11,0.411,1,0.435,239.351,4,1,TRBBUBC128F148CBAA
0.322125889,0.458954416,0,161.38404,0,-14.281,0,121.56,22050,1.209,8,0.455,1,0.673,155.783,1,0,TRBBBVC128F429AB66
0.363132404,0.509952451,0,465.6322,0,-7.016,2006,88.644,22050,0.554,0,0.67,1,0.459,454.072,5,0.607,TRBBBKS12903CDFCF4
0.547764111,0.867258942,0,266.47465,0,-3.952,2003,112.486,22050,2.322,6,0.501,0,0.612,260.412,4,0.529,TRBBBUG128F148D65B
0.504307726,0.701441759,0,92.18567,0,-3.565,1999,151.184,22050,0,6,0.282,0,0.322,92.186,1,0,TRBBBOA128F42624DA
0.43568407,0.621121051,0,174.23628,0,-14.689,2004,77.006,22050,6.809,7,0.897,1,0.79,163.817,4,0,TRBBBEA128F93391BA
0.468032528,0.622079647,0,336.24771,0,-12.624,0,126.946,22050,2.107,0,0.954,1,0.726,314.427,3,0.207,TRBBBFO128F931535D
0.370628892,0.512687131,0,237.92281,0,-9.093,1992,101.871,22050,0.206,9,0.591,1,0.289,230.475,4,1,TRBBBMT128F42A0A4E
0.386180416,0.546727554,0,232.4371,0,-8.955,1995,130.201,22050,0,11,0.625,0,0.558,232.437,4,0,TRBBBLA128F424E963
0.362960597,0.485855596,0,207.41179,0,-10.052,1990,153.974,22050,0.154,5,0.346,0,0.392,196.354,4,0.684,TRBBGMS128F424C656
0.417068912,0.687619666,0,328.48934,0,-6.841,2009,111.997,22050,3.181,0,0.355,0,0.455,292.931,4,0.733,TRBBGUV128F92DFA21
0.330806357,0.419943148,0,273.05751,0,-14.299,0,88.796,22050,0,0,1,0,0.522,258.635,4,0.693,TRBBGEG128F425CEDD
0.365533756,0.561370907,0,336.09098,0,-26.688,2002,85.816,22050,0,3,0.406,1,0.508,296.89,1,1,TRBBGMD128F4229F92
0.448653471,0.641197515,0,244.4273,0,-10.218,1998,86.805,22050,0,4,0.76,1,0.851,233.128,1,0.307,TRBBGDK128F427D450
0.354307353,0.523703597,0,292.57098,0,-8.232,2004,145.185,22050,0.09,4,0.201,1,0.188,271.935,4,0.118,TRBBGOG128EF33EDCA
0.604666876,0.899934952,0,204.06812,0,-13.708,2009,111.629,22050,2.496,4,0.234,0,0.303,194.206,3,1,TRBBGQN128F9310CBE
0.378969801,0.662670206,0,231.1571,0,-13.855,1977,105.539,22050,4.534,7,0.765,1,0.737,226.656,7,0.977,TRBBGFR128F427B5BD
0.553596233,0.739684335,0,306.05016,0,-10.003,0,124.995,22050,2.508,11,0.01,0,0.294,296.931,4,1,TRBBGMX128F932B156
0.429547122,0.506307966,0,179.59138,0,-10.223,0,70.183,22050,0,2,0.277,1,0.313,175.723,4,0.293,TRBBTUV128F933D382
0.177446304,0.292738053,0,409.0771,0,-13.132,0,103.022,22050,3.111,7,0.259,1,0.226,400.945,3,0.792,TRBBTJG12903CD5B47
0.405080353,0.510367932,0,185.0771,0,-18.421,0,100.451,22050,0.669,0,0.524,1,0.56,175.462,3,0.699,TRBBTFO128EF345397
0,0.074959493,0,136.77669,0,-9.271,0,155.611,22050,0.473,5,0.754,1,0.532,124.099,3,1,TRBBTOM128F42309C2
0.383229026,0.587023739,0,184.99873,0,-15.726,1997,141.257,22050,0.245,11,0.424,1,0.583,174.817,4,0.517,TRBBTSI128E0790E7B
0.670106173,0.643544997,0,207.80363,0,-7.132,1998,141.705,22050,0.084,0,0.441,1,0.5,186.805,4,0.472,TRBBTZW12903CE7495
0.44062411,0.585680704,0,256.1824,0,-3.163,2009,201.494,22050,0.078,0,1,1,0.77,250.834,4,0.819,TRBBTQB128F92FAB03
